  0.839999497       8.35208702       4.90314150       9.89252758       1.69306433     -0.109014176      -9.82960033    
  0.849999487       8.45100689       4.91958046       9.89143848       1.59477401     -0.108815290      -9.82848740    
  0.859999478       8.54991531       4.93503666       9.89035130       1.49649477     -0.108626679      -9.82737923    
  0.869999468       8.64881325       4.94951010       9.88926601       1.39822662     -0.108448416      -9.82627678    
  0.879999459       8.74770069       4.96300125       9.88818264       1.29996943     -0.108280510      -9.82517815    
  0.889999449       8.84657669       4.97550964       9.88710022       1.20172322     -0.108122975      -9.82408524    
  0.899999440       8.94544220       4.98703575       9.88601971       1.10348797     -0.107975893      -9.82299519    
  0.909999430       9.04429722       4.99757957       9.88494110       1.00526357     -0.107839279      -9.82190990    
  0.919999421       9.14314079       5.00714111       9.88386345      0.907049954     -0.107713141      -9.82082844    
  0.929999411       9.24197388       5.01572037       9.88278675      0.808847189     -0.107597500      -9.81974983    
  0.939999402       9.34079647       5.02331781       9.88171101      0.710655153     -0.107492395      -9.81867409    
  0.949999392       9.43960857       5.02993345       9.88063622      0.612473905     -0.107397832      -9.81760025    
  0.959999382       9.53840923       5.03556728       9.87956238      0.514303327     -0.107313834      -9.81652927    
  0.969999373       9.63719940       5.04021931       9.87848949      0.416143477     -0.107240416      -9.81546116    
  0.979999363       9.73597908       5.04389000       9.87741756      0.317994297     -0.107177593      -9.81439400    
  0.989999354       9.83474827       5.04657936       9.87634563      0.219855785     -0.107125342      -9.81332779    
  0.999999344       9.93350601       5.04828739       9.87527466      0.121727921     -0.107083701      -9.81226349    
   1.00999939       9.93350601       5.04828739       9.87527466      0.121727921     -0.107083701      -9.81226349    
   1.00999939       10.0322542       5.04901409       9.87420368       2.36101206E-02 -0.107052639      -9.81119919    
   1.01999938       10.1309910       5.04875946       9.87313366      -7.44964629E-02 -0.107032180      -9.81013584    
   1.02999938       10.2297173       5.04752398       9.87206364     -0.172592402     -0.107022300      -9.80907249    
   1.03999937       10.3284321       5.04530764       9.87099361     -0.270677716     -0.107022993      -9.80800819    
   1.04999936       10.4271364       5.04211044       9.86992359     -0.368752390     -0.107034259      -9.80694389    
   1.05999935       10.5258303       5.03793240       9.86885357     -0.466816425     -0.107056059      -9.80587959    
   1.06999934       10.6245136       5.03277397       9.86778259     -0.564869821     -0.107088372      -9.80481339    
   1.07999933       10.7231855       5.02663517       9.86671162     -0.662912548     -0.107131198      -9.80374527    
   1.08999932       10.8218470       5.01951599       9.86563969     -0.760944545     -0.107184492      -9.80267620    
   1.09999931       10.9204979       5.01141644       9.86456776     -0.858965874     -0.107248254      -9.80160427    
   1.10999930       11.0191383       5.00233650       9.86349487     -0.956976473     -0.107322417      -9.80053043    
   1.11999929       11.1177683       4.99227667       9.86242104      -1.05497634     -0.107406981      -9.79945374    
   1.12999928       11.2163868       4.98123693       9.86134624      -1.15296543     -0.107501872      -9.79837418    
   1.13999927       11.3149948       4.96921730       9.86027050      -1.25094366     -0.107607082      -9.79729176    
   1.14999926       11.4135923       4.95621824       9.85919380      -1.34891105     -0.107722558      -9.79620457    
   1.15999925       11.5121784       4.94223928       9.85811615      -1.44686759     -0.107848257      -9.79511452    
   1.16999924       11.6107540       4.92728090       9.85703659      -1.54481316     -0.107984126      -9.79401970    
