  0.264000148       2.61372709       2.27503157       9.80637550       7.24822712    
  0.265000135       2.62353301       2.28227448       9.80570126       7.23794699    
  0.266000122       2.63333821       2.28950715       9.80502796       7.22766781    
  0.267000109       2.64314270       2.29672956       9.80435467       7.21738958    
  0.268000096       2.65294671       2.30394173       9.80368233       7.20711231    
  0.269000083       2.66275001       2.31114364       9.80300999       7.19683599    
  0.270000070       2.67255259       2.31833529       9.80233860       7.18656063    
  0.271000057       2.68235445       2.32551670       9.80166721       7.17628622    
  0.272000045       2.69215560       2.33268785       9.80099583       7.16601276    
  0.273000032       2.70195603       2.33984876       9.80032539       7.15574026    
  0.274000019       2.71175599       2.34699917       9.79965496       7.14546871    
  0.275000006       2.72155523       2.35413933       9.79898548       7.13519812    
  0.275999993       2.73135376       2.36126924       9.79831600       7.12492847    
  0.276999980       2.74115157       2.36838889       9.79764748       7.11465979    
  0.277999967       2.75094867       2.37549829       9.79697895       7.10439205    
  0.278999954       2.76074529       2.38259745       9.79631042       7.09412527    
  0.279999942       2.77054119       2.38968635       9.79564285       7.08385944    
  0.280999929       2.78033638       2.39676499       9.79497528       7.07359457    
  0.281999916       2.79013085       2.40383339       9.79430866       7.06333065    
  0.282999903       2.79992461       2.41089153       9.79364204       7.05306768    
  0.283999890       2.80971789       2.41793942       9.79297638       7.04280567    
  0.284999877       2.81951046       2.42497706       9.79231071       7.03254461    
  0.285999864       2.82930231       2.43200445       9.79164505       7.02228451    
  0.286999851       2.83909345       2.43902159       9.79098034       7.01202536    
  0.287999839       2.84888387       2.44602847       9.79031563       7.00176716    
  0.288999826       2.85867381       2.45302510       9.78965187       6.99150991    
  0.289999813       2.86846304       2.46001148       9.78898811       6.98125362    
  0.290999800       2.87825155       2.46698761       9.78832531       6.97099829    
  0.291999787       2.88803935       2.47395349       9.78766251       6.96074390    
  0.292999774       2.89782667       2.48090911       9.78699970       6.95049047    
  0.293999761       2.90761328       2.48785448       9.78633785       6.94023800    
  0.294999748       2.91739917       2.49478960       9.78567600       6.92998648    
  0.295999736       2.92718434       2.50171447       9.78501511       6.91973591    
  0.296999723       2.93696880       2.50862908       9.78435421       6.90948629    
  0.297999710       2.94675279       2.51553345       9.78369331       6.89923763    
  0.298999697       2.95653605       2.52242756       9.78303337       6.88898993    
  0.299999684       2.96631861       2.52931142       9.78237343       6.87874317    
  0.300999671       2.97610044       2.53618503       9.78171444       6.86849737    
  0.301999658       2.98588181       2.54304838       9.78105545       6.85825253    
  0.302999645       2.99566245       2.54990149       9.78039742       6.84800863    
  0.303999633       3.00544238       2.55674434       9.77973938       6.83776569    
  0.304999620       3.01522160       2.56357694       9.77908134       6.82752371    
  0.305999607       3.02500033       2.57039928       9.77842426       6.81728268    
  0.306999594       3.03477836       2.57721138       9.77776718       6.80704260    
  0.307999581       3.04455566       2.58401322       9.77711105       6.79680347    
  0.308999568       3.05433226       2.59080482       9.77645493       6.78656530    
  0.309999555       3.06410837       2.59758615       9.77579880       6.77632809    
  0.310999542       3.07388377       2.60435724       9.77514362       6.76609182    
  0.311999530       3.08365846       2.61111808       9.77448845       6.75585651    
  0.312999517       3.09343243       2.61786866       9.77383423       6.74562216    
  0.313999504       3.10320592       2.62460899       9.77318001       6.73538876    
  0.314999491       3.11297870       2.63133907       9.77252674       6.72515631    
  0.315999478       3.12275076       2.63805914       9.77187347       6.71492434    
  0.316999465       3.13252211       2.64476895       9.77122021       6.70469332    
  0.317999452       3.14229298       2.65146852       9.77056789       6.69446325    
  0.318999439       3.15206313       2.65815783       9.76991558       6.68423414    
  0.319999427       3.16183257       2.66483688       9.76926422       6.67400599    
  0.320999414       3.17160130       2.67150569       9.76861286       6.66377878    
  0.321999401       3.18136954       2.67816424       9.76796150       6.65355253    
