  0.100000024      0.349997491      0.331442744       3.49995232       3.12885380       3.49995232       3.12885380    
  0.101000026      0.349997491      0.331442744       3.49995232       3.12885380       3.49995232       3.12885380    
  0.101000026      0.353497446      0.334569752       3.49995184       3.12514234       3.49995184       3.12514234    
  0.102000028      0.356997401      0.337693036       3.49995136       3.12143087       3.49995136       3.12143087    
  0.103000030      0.360497355      0.340812624       3.49995089       3.11771941       3.49995089       3.11771941    
  0.104000032      0.363997310      0.343928486       3.49995041       3.11400795       3.49995041       3.11400795    
  0.105000034      0.367497265      0.347040653       3.49994993       3.11029649       3.49994993       3.11029649    
  0.106000036      0.370997220      0.350149095       3.49994946       3.10658503       3.49994946       3.10658503    
  0.107000038      0.374497175      0.353253841       3.49994898       3.10287356       3.49994898       3.10287356    
  0.108000040      0.377997130      0.356354862       3.49994850       3.09916210       3.49994850       3.09916210    
  0.109000042      0.381497085      0.359452188       3.49994802       3.09545064       3.49994802       3.09545064    
  0.110000044      0.384997040      0.362545788       3.49994755       3.09173918       3.49994755       3.09173918    
  0.111000046      0.388496995      0.365635663       3.49994707       3.08802772       3.49994707       3.08802772    
  0.112000048      0.391996950      0.368721843       3.49994659       3.08431625       3.49994659       3.08431625    
  0.113000050      0.395496905      0.371804297       3.49994612       3.08060479       3.49994612       3.08060479    
  0.114000052      0.398996860      0.374883056       3.49994564       3.07689333       3.49994564       3.07689333    
  0.115000054      0.402496815      0.377958089       3.49994516       3.07318187       3.49994516       3.07318187    
  0.116000056      0.405996770      0.381029427       3.49994469       3.06947041       3.49994469       3.06947041    
  0.117000058      0.409496725      0.384097040       3.49994421       3.06575894       3.49994421       3.06575894    
  0.118000060      0.412996680      0.387160957       3.49994373       3.06204748       3.49994373       3.06204748    
  0.119000062      0.416496634      0.390221149       3.49994326       3.05833602       3.49994326       3.05833602    
  0.120000064      0.419996589      0.393277645       3.49994278       3.05462456       3.49994278       3.05462456    
  0.121000066      0.423496544      0.396330416       3.49994230       3.05091310       3.49994230       3.05091310    
  0.122000068      0.426996499      0.399379492       3.49994183       3.04720163       3.49994183       3.04720163    
  0.123000070      0.430496454      0.402424842       3.49994135       3.04349017       3.49994135       3.04349017    
  0.124000072      0.433996409      0.405466497       3.49994087       3.03977871       3.49994087       3.03977871    
  0.125000075      0.437496364      0.408504426       3.49994040       3.03606725       3.49994040       3.03606725    
  0.126000077      0.440996319      0.411538631       3.49993992       3.03235579       3.49993992       3.03235579    
  0.127000079      0.444496274      0.414569139       3.49993944       3.02864432       3.49993944       3.02864432    
  0.128000081      0.447996229      0.417595923       3.49993896       3.02493286       3.49993896       3.02493286    
  0.129000083      0.451496184      0.420619011       3.49993849       3.02122140       3.49993849       3.02122140    
  0.130000085      0.454996139      0.423638374       3.49993801       3.01750994       3.49993801       3.01750994    
  0.131000087      0.458496094      0.426654041       3.49993753       3.01379848       3.49993753       3.01379848    
  0.132000089      0.461996049      0.429665983       3.49993706       3.01008701       3.49993706       3.01008701    
  0.133000091      0.465496004      0.432674229       3.49993658       3.00637555       3.49993658       3.00637555    
  0.134000093      0.468995959      0.435678750       3.49993610       3.00266409       3.49993610       3.00266409    
  0.135000095      0.472495914      0.438679576       3.49993563       2.99895263       3.49993563       2.99895263    
  0.136000097      0.475995868      0.441676676       3.49993515       2.99524117       3.49993515       2.99524117    
  0.137000099      0.479495823      0.444670081       3.49993467       2.99152970       3.49993467       2.99152970    
  0.138000101      0.482995778      0.447659761       3.49993420       2.98781824       3.49993420       2.98781824    
  0.139000103      0.486495733      0.450645715       3.49993372       2.98410678       3.49993372       2.98410678    
  0.140000105      0.489995688      0.453627974       3.49993324       2.98039532       3.49993324       2.98039532    
  0.141000107      0.493495643      0.456606507       3.49993277       2.97668386       3.49993277       2.97668386    
  0.142000109      0.496995568      0.459581345       3.49993229       2.97297239       3.49993229       2.97297239    
  0.143000111      0.500495493      0.462552458       3.49993181       2.96926093       3.49993181       2.96926093    
  0.144000113      0.503995419      0.465519875       3.49993134       2.96554947       3.49993134       2.96554947    
  0.145000115      0.507495344      0.468483567       3.49993086       2.96183801       3.49993086       2.96183801    
  0.146000117      0.510995269      0.471443564       3.49993038       2.95812654       3.49993038       2.95812654    
  0.147000119      0.514495194      0.474399835       3.49992990       2.95441508       3.49992990       2.95441508    
  0.148000121      0.517995119      0.477352411       3.49992943       2.95070362       3.49992943       2.95070362    
  0.149000123      0.521495044      0.480301261       3.49992895       2.94699216       3.49992895       2.94699216    
  0.150000125      0.524994969      0.483246416       3.49992847       2.94328070       3.49992847       2.94328070    
  0.151000127      0.528494895      0.486187845       3.49992800       2.93956923       3.49992800       2.93956923    
  0.152000129      0.531994820      0.489125580       3.49992752       2.93585777       3.49992752       2.93585777    
  0.153000131      0.535494745      0.492059588       3.49992704       2.93214631       3.49992704       2.93214631    
